review_id,product_name,review_author,review_rating,review_comment_count,review_posted_date,review_text,review_header
928,,,5.0 ,,01 Apr 2018,,Five Stars
929,,,5.0 ,,31 Mar 2018,,Works great! The blades are very sharp
930,,,5.0 ,,31 Mar 2018,,Fantastic blender for the cost but watch your fingers
931,,,5.0 ,,30 Mar 2018,,Strong and Simple. Easy to clean. Much better than our Kitchenaid.
932,,,5.0 ,,29 Mar 2018,,Five Stars
933,,,5.0 ,,29 Mar 2018,,Five Stars
934,,,5.0 ,,28 Mar 2018,,best blender i have ever owned
935,,,1.0 ,,28 Mar 2018,,But this is such a horrible blender for what you pay
936,,,5.0 ,,28 Mar 2018,,Love it!
937,,,5.0 ,,28 Mar 2018,,This is absolutely wonderful. Having blades all the way up the shaft ...
938,,,5.0 ,,28 Mar 2018,,POWERFUL!
939,,,5.0 ,,28 Mar 2018,,Five Stars
940,,,5.0 ,,28 Mar 2018,,Powerhouse
941,,,5.0 ,,27 Mar 2018,,"This is truly a great blender, powerful and sturdy"
942,,,4.0 ,,27 Mar 2018,,Four Stars
943,,,5.0 ,,27 Mar 2018,,This product is great! The top part is super easy to remove ...
944,,,5.0 ,,27 Mar 2018,,"If you dont have one, get one :)"
945,,,4.0 ,,26 Mar 2018,,Four Stars
946,,,5.0 ,,26 Mar 2018,,Simple and easy to use blender
947,,,5.0 ,,26 Mar 2018,,Five Stars
948,,,5.0 ,,26 Mar 2018,,So glad I bought it
949,,,5.0 ,,25 Mar 2018,,Best blender I have ever owned.
950,,,4.0 ,,25 Mar 2018,,Four Stars
951,,,5.0 ,,25 Mar 2018,,as described
952,,,5.0 ,,24 Mar 2018,,Excellent Blender!
953,,,5.0 ,,24 Mar 2018,,Five Stars
954,,,5.0 ,,24 Mar 2018,,Five Stars
955,,,5.0 ,,23 Mar 2018,,Five Stars
956,,,1.0 ,,23 Mar 2018,,"DOA, bad customer service"
957,,,1.0 ,,23 Mar 2018,,I loved this blender when I first bought it BUT after ...
958,,,5.0 ,,22 Mar 2018,,Well made
959,,,1.0 ,,20 Mar 2018,,One Star
960,,,5.0 ,,20 Mar 2018,,works great!
961,,,5.0 ,,20 Mar 2018,,Quick to ship and product just as described !
962,,,3.0 ,,20 Mar 2018,,"1,000 WATTS for a fraction of the price of the expensive one! You can't get a more powerful, quality blender for the price."
963,,,4.0 ,,20 Mar 2018,,Four Stars
964,,,5.0 ,,20 Mar 2018,,Five Stars
965,,,5.0 ,,19 Mar 2018,,This blender is great. Goes through ice and frozen fruit like butter
966,,,5.0 ,,19 Mar 2018,,Five Stars
967,,,5.0 ,,19 Mar 2018,,easy to clean and does the job
968,,,5.0 ,,18 Mar 2018,,Five Stars
969,,,5.0 ,,17 Mar 2018,,Five Stars
970,,,4.0 ,,17 Mar 2018,,Four Stars
971,,,5.0 ,,16 Mar 2018,,Five Stars
972,,,5.0 ,,16 Mar 2018,,Five Stars
973,,,1.0 ,,15 Mar 2018,,One Star
974,,,1.0 ,,15 Mar 2018,,Poor Design and Quality
975,,,5.0 ,,15 Mar 2018,,Love love live
976,,,5.0 ,,14 Mar 2018,,Easy to use
977,,,5.0 ,,13 Mar 2018,,Super fast delivery
978,,,5.0 ,,12 Mar 2018,,Easy to use
979,,,3.0 ,,12 Mar 2018,,Good for basic smoothies....
980,,,5.0 ,,11 Mar 2018,,"7 months of perfect smoothies, and counting"
981,,,4.0 ,,11 Mar 2018,,"Loved it then broke after 30 uses, but Ninja is replacing pitcher for free."
982,,,5.0 ,,11 Mar 2018,,It's a monster.
983,,,5.0 ,,10 Mar 2018,,Five Stars
984,,,2.0 ,,10 Mar 2018,,Cheap Parts
985,,,5.0 ,,10 Mar 2018,,Very pleased with product
986,,,5.0 ,,10 Mar 2018,,"Do be careful with the blades , they are sharp ."
987,,,5.0 ,,09 Mar 2018,,Five Stars
988,,,5.0 ,,09 Mar 2018,,Actually blends up ice
989,,,5.0 ,,09 Mar 2018,,Must have.
990,,,1.0 ,,09 Mar 2018,,Don't like it at all.
991,,,5.0 ,,08 Mar 2018,,Five Stars
992,,,5.0 ,,08 Mar 2018,,Five Stars
993,,,5.0 ,,08 Mar 2018,,Well made product
994,,,5.0 ,,08 Mar 2018,,... a smoothie every day since receiving this and I love it. It blends everything smoothly and quickly
995,,,5.0 ,,08 Mar 2018,,Five Stars
996,,,5.0 ,,08 Mar 2018,,Best blender I've ever owned
997,,,5.0 ,,08 Mar 2018,,Blends smoothly
998,,,4.0 ,,07 Mar 2018,,Really loud
999,,,1.0 ,,07 Mar 2018,,Terrible performance and lack of power
1000,,,5.0 ,,06 Mar 2018,,Five Stars
1001,,,2.0 ,,06 Mar 2018,,Container cracks at the bottom
1002,,,1.0 ,,06 Mar 2018,,Worst blender ever
1003,,,5.0 ,,05 Mar 2018,,Five Stars
1004,,,4.0 ,,05 Mar 2018,,This is a large powerful blender that works very well ...
1005,,,5.0 ,,05 Mar 2018,,Five Stars
1006,,,1.0 ,,05 Mar 2018,,I liked the way it worked
1007,,,5.0 ,,04 Mar 2018,,I'm in love with Ninja Professional Blender
1008,,,2.0 ,,04 Mar 2018,,I am so disappointed. The pitcher is very badly cracked (which I ...
1009,,,1.0 ,,04 Mar 2018,,Item was used and had a huge hole in the ...
1010,,,5.0 ,,04 Mar 2018,,Easily the most expensive blender I've owned
1011,,,5.0 ,,04 Mar 2018,,Five Stars
1012,,,5.0 ,,03 Mar 2018,,Five Stars
1013,,,5.0 ,,03 Mar 2018,,Ninja Blender
1015,,,5.0 ,,02 Mar 2018,,Five Stars
1016,,,5.0 ,,02 Mar 2018,,Performs as expected
1017,,,3.0 ,,02 Mar 2018,,Too tall to fit beneath upper kitchen cabinets
1018,,,1.0 ,,02 Mar 2018,,**REFURBISHED** Be careful to look into the product details to ...
1019,,,5.0 ,,02 Mar 2018,,"Makes great smoothies, pulverizes ice!"
1020,,,2.0 ,,01 Mar 2018,,If you like sludge
1021,,,5.0 ,,01 Mar 2018,,Great quality product
1022,,,5.0 ,,01 Mar 2018,,Great quality
1023,,,3.0 ,,01 Mar 2018,,Super powerful but doesn't pick food off the floor so ...
1024,,,5.0 ,,01 Mar 2018,,Five Stars
1025,,,1.0 ,,28 Feb 2018,,One Star
1026,,,5.0 ,,28 Feb 2018,,Worth the money
1027,,,5.0 ,,28 Feb 2018,,The Ninja Pro blender is easy to use and best of all easy to clean ...
1028,,,5.0 ,,28 Feb 2018,,great at grinding ice
1029,,,5.0 ,,28 Feb 2018,,Five Stars
1030,,,5.0 ,,28 Feb 2018,,Plenty of power. My husband is doing many new ...
1031,,,5.0 ,,28 Feb 2018,,Wonderful! 3 blades up the shaft obliterates the ice
1032,,,5.0 ,,27 Feb 2018,,I like the smoothness of the power it has
1034,,,5.0 ,,27 Feb 2018,,Five Stars
1035,,,5.0 ,,27 Feb 2018,,Very good value
1036,,,3.0 ,,27 Feb 2018,,Three Stars
1037,,,1.0 ,,27 Feb 2018,,Do no recommend. Terrible customer service
1038,,,4.0 ,,27 Feb 2018,,Pretty Good!
1039,,,2.0 ,,26 Feb 2018,,because I HATE THIS BLENDER so much
1040,,,3.0 ,,26 Feb 2018,,"It blends, but I wouldn't buy it again"
1041,,,1.0 ,,26 Feb 2018,,here- but I think this blender really sucks. It will chip ice- I’ll give it that- ...
1042,,,5.0 ,,23 Apr 2018,,Five Stars
1043,,,5.0 ,,23 Apr 2018,,Had one for seven years!!! Finally buying replacement
1044,,,5.0 ,,23 Apr 2018,,Five Stars
1045,,,5.0 ,,22 Apr 2018,,Five Stars
1046,,,1.0 ,,22 Apr 2018,,One Star
1047,,,5.0 ,,22 Apr 2018,,Makes wine drinking easier :)
1048,,,2.0 ,,20 Apr 2018,,Does not work
1049,,,5.0 ,,20 Apr 2018,,My life easier.
1050,,,5.0 ,,20 Apr 2018,,"Love this, bought my second one"
1051,,,5.0 ,,20 Apr 2018,,Five Stars
1052,,,1.0 ,,19 Apr 2018,,"Ok I thought it was great, but after 3 months it no longer works"
1053,,,5.0 ,,19 Apr 2018,,Five Stars
1054,,,5.0 ,,19 Apr 2018,,Five Stars
1055,,,5.0 ,,19 Apr 2018,,Five Stars
1056,,,1.0 ,,18 Apr 2018,,Doesn’t work well and NOW at all
1057,,,2.0 ,,18 Apr 2018,,"Some work fine, some don't"
1058,,,4.0 ,,18 Apr 2018,,Four Stars
1059,,,5.0 ,,18 Apr 2018,,"This ones operates perfect, uncorks"
1060,,,1.0 ,,17 Apr 2018,,One Star
1061,,,1.0 ,,17 Apr 2018,,We bought this product 5 years ago and love it. Finally had to replace it in March
1062,,,1.0 ,,16 Apr 2018,,JUNK
1063,,,4.0 ,,16 Apr 2018,,Four Stars
1064,,,4.0 ,,14 Apr 2018,,Great inexpensive opener
1065,,,5.0 ,,14 Apr 2018,,... over 3 years ago now and its still working great!!
1066,,,5.0 ,,13 Apr 2018,,This is my favorite toy!
1067,,,3.0 ,,13 Apr 2018,,Three Stars
1068,,,5.0 ,,13 Apr 2018,,It works
1069,,,5.0 ,,13 Apr 2018,,My favorite opener to use after a long day
1070,,,4.0 ,,13 Apr 2018,,Four Stars
1071,,,5.0 ,,12 Apr 2018,,Five Stars
1072,,,1.0 ,,12 Apr 2018,,One Star
1073,,,5.0 ,,12 Apr 2018,,Five Stars
1074,,,5.0 ,,11 Apr 2018,,Five Stars
1075,,,5.0 ,,11 Apr 2018,,Five Stars
1076,,,1.0 ,,11 Apr 2018,,Displeased
1077,,,1.0 ,,10 Apr 2018,,Difficult to use
1078,,,5.0 ,,10 Apr 2018,,Good quality.
1079,,,1.0 ,,10 Apr 2018,,Very disappointed.
1080,,,5.0 ,,10 Apr 2018,,Five Stars
1081,,,5.0 ,,10 Apr 2018,,Five Stars
1082,,,5.0 ,,09 Apr 2018,,Five Stars
1083,,,5.0 ,,09 Apr 2018,,Five Stars
1084,,,5.0 ,,09 Apr 2018,,Easy open wine bottle
1085,,,5.0 ,,09 Apr 2018,,Five Stars
1086,,,1.0 ,,08 Apr 2018,,Piece of junk!
1087,,,5.0 ,,08 Apr 2018,,Five Stars
1088,,,5.0 ,,08 Apr 2018,,Great Product
1090,,,5.0 ,,07 Apr 2018,,Happy with my purches
1091,,,5.0 ,,07 Apr 2018,,Super reliable wine opener
1092,,,4.0 ,,07 Apr 2018,,Four Stars
1093,,,5.0 ,,06 Apr 2018,,Great gift
1094,,,1.0 ,,06 Apr 2018,,Just bought already broke with no reverse very unhappy
1095,,,5.0 ,,06 Apr 2018,,Five Stars
1096,,,2.0 ,,06 Apr 2018,,Two Stars
1097,,,4.0 ,,06 Apr 2018,,Great tool!
1098,,,5.0 ,,06 Apr 2018,,Five Stars
1099,,,5.0 ,,06 Apr 2018,,Opens my wine bottles FAST!!!
1100,,,5.0 ,,05 Apr 2018,,I love mine too
1101,,,1.0 ,,05 Apr 2018,,the cork did come out of the bottle but the cannot be ejected from the opener and remains stuck rendering the opener useless. I chose this brand because I have had ...
1102,,,5.0 ,,05 Apr 2018,,Great
1103,,,5.0 ,,04 Apr 2018,,Funny Story
1104,,,5.0 ,,04 Apr 2018,,Great wine opener.
1105,,,5.0 ,,03 Apr 2018,,Wine Opener Extraordinare
1106,,,5.0 ,,02 Apr 2018,,Everyone should own one
1107,,,5.0 ,,02 Apr 2018,,Get One
1108,,,5.0 ,,02 Apr 2018,,Five Stars
1109,,,5.0 ,,02 Apr 2018,,Electric Wine Bottle Opener
1110,,,5.0 ,,02 Apr 2018,,my brother in law saw it and liked it so much that I bought him one for ...
1111,,,2.0 ,,02 Apr 2018,,Two Stars
1112,,,5.0 ,,02 Apr 2018,,Anyone could use this!
1113,,,5.0 ,,01 Apr 2018,,Five Stars
1114,,,5.0 ,,01 Apr 2018,,Five Stars
1115,,,5.0 ,,31 Mar 2018,,Five Stars
1116,,,5.0 ,,31 Mar 2018,,Five Stars
1117,,,1.0 ,,30 Mar 2018,,Would not hold a charge
1118,,,5.0 ,,29 Mar 2018,,Five Stars
1119,,,5.0 ,,29 Mar 2018,,Five Stars
1120,,,5.0 ,,29 Mar 2018,,Five Stars
1121,,,4.0 ,,29 Mar 2018,,Four Stars
1122,,,2.0 ,,29 Mar 2018,,Worked for two months
1123,,,1.0 ,,29 Mar 2018,,One Star
1124,,,5.0 ,,28 Mar 2018,,Five Stars
1125,,,1.0 ,,28 Mar 2018,,Don't buy this
1126,,,1.0 ,,27 Mar 2018,,Battery doesn’t hold charge from first use
1127,,,1.0 ,,27 Mar 2018,,One Star
1128,,,5.0 ,,27 Mar 2018,,Disappointed
1129,,,5.0 ,,27 Mar 2018,,Five Stars
1130,,,5.0 ,,27 Mar 2018,,Five Stars
1131,,,4.0 ,,27 Mar 2018,,These are super nice as a gift
1132,,,3.0 ,,26 Mar 2018,,It worked fine for a dozen or so bottles
1133,,,1.0 ,,26 Mar 2018,,Opener does not work
1134,,,5.0 ,,26 Mar 2018,,Great price. Holds it's charge for a long time
1135,,,5.0 ,,26 Mar 2018,,Great Opener
1136,,,1.0 ,,26 Mar 2018,,Broke in less than 2 months!
1137,,,5.0 ,,26 Mar 2018,,Love it! Sure makes opening the wine bottle easy
1138,,,1.0 ,,26 Mar 2018,,It is already broken. I think it should last ...
1139,,,5.0 ,,25 Mar 2018,,Still works like new. So much easier to get the bottle ...
1140,,,5.0 ,,25 Mar 2018,,It works
1141,,,1.0 ,,25 Mar 2018,,Mine was defective after using it just twice! The ...
1142,,,5.0 ,,25 Mar 2018,,Gave me SEVEN LONG well used years!
1143,,,5.0 ,,25 Mar 2018,,Very handy and would make a great gift for friends
1144,,,5.0 ,,24 Mar 2018,,Excellent wine opener!
1145,,,5.0 ,,23 Mar 2018,,Five Stars
1146,,,5.0 ,,23 Mar 2018,,Five Stars
1147,,,1.0 ,,23 Mar 2018,,I was so embarrassed and disappointed when it broke after the 7th or 8th bottle
1148,,,4.0 ,,23 Mar 2018,,Four Stars
1149,,,3.0 ,,22 Mar 2018,,Three Stars
1150,,,2.0 ,,22 Mar 2018,,Two Stars
1151,,,5.0 ,,21 Mar 2018,,Five Stars
1152,,,5.0 ,,21 Mar 2018,,This is a great idea for those wine lovers as a gift
1153,,,5.0 ,,21 Mar 2018,,I assume it's working great.
1154,,,1.0 ,,21 Mar 2018,,Works fantastic when working
1155,,,1.0 ,,21 Mar 2018,,Try and try again
1156,,,5.0 ,,20 Mar 2018,,Five Stars
1157,,,5.0 ,,20 Mar 2018,,does the job not a drop spilled
1158,,,2.0 ,,20 Mar 2018,,Two Stars
1159,,,1.0 ,,20 Mar 2018,,One Star
1160,,,5.0 ,,20 Mar 2018,,Best Gadget in My Kitchen
1161,,,5.0 ,,20 Mar 2018,,Very nice!
1162,,,3.0 ,,19 Mar 2018,,Broke after a couple of months.
1163,,,3.0 ,,19 Mar 2018,,Three Stars
1164,,,1.0 ,,19 Mar 2018,,Did Not Last Long !!!
1165,,,1.0 ,,18 Mar 2018,,Half the time the cork does not exit from the ...
1166,,,5.0 ,,17 Mar 2018,,Five Stars
1167,,,1.0 ,,17 Mar 2018,,worked great. Then It stopped holding a charge
1168,,,1.0 ,,17 Mar 2018,,Mine arrived broken
1169,,,1.0 ,,17 Mar 2018,,I’ve had this for 2 months now it’s broke.
1170,,,1.0 ,,17 Mar 2018,,Does not work
1171,,,1.0 ,,17 Mar 2018,,One Star
1172,,,4.0 ,,17 Mar 2018,,Four Stars
1173,,,5.0 ,,16 Mar 2018,,Easy to use - works everytime
1174,,,4.0 ,,15 Mar 2018,,Four Stars
1175,,,5.0 ,,14 Mar 2018,,So easy and nice quality
1176,,,5.0 ,,14 Mar 2018,,Wine opener for people with arthritis in the hands
1177,,,1.0 ,,14 Mar 2018,,This is a total waste of money
1178,,,5.0 ,,14 Mar 2018,,Great product and easy to use
1179,,,1.0 ,,13 Mar 2018,,"Cheap plastic, poor quality"
1180,,,5.0 ,,13 Mar 2018,,"this unit works great, have used in to open 6 bottles so ..."
1181,,,5.0 ,,13 Mar 2018,,Better than Waring
1182,,,1.0 ,,13 Mar 2018,,Don’t waste your money
1183,,,5.0 ,,13 Mar 2018,,So good looking and easy to manage
1184,,,5.0 ,,13 Mar 2018,,Still works over a year of usage!
1185,,,4.0 ,,13 Mar 2018,,hold on
1186,,,5.0 ,,13 Mar 2018,,FAST AND EASY!
1187,,,1.0 ,,12 Mar 2018,,Complete waste of money
1188,,,1.0 ,,12 Mar 2018,,It’s defective.
1189,,,1.0 ,,12 Mar 2018,,not so good piece.
1190,,,1.0 ,,11 Mar 2018,,Quit working after a year!
1191,,,4.0 ,,11 Mar 2018,,and works great. It seems to hold a charge for months
1192,,,5.0 ,,11 Mar 2018,,This One Works!
1193,,,5.0 ,,10 Mar 2018,,Really works great
1194,,,5.0 ,,10 Mar 2018,,Good product for the money!
1195,,,1.0 ,,10 Mar 2018,,One Star
1196,,,5.0 ,,10 Mar 2018,,It works!
1197,,,5.0 ,,09 Mar 2018,,Five Stars
1198,,,5.0 ,,09 Mar 2018,,Five Stars
1199,,,2.0 ,,09 Mar 2018,,Can barely open 1 bottle.
1200,,,5.0 ,,09 Mar 2018,,Bought it as a Christmas gift for my best friend for her personal use and our wine nights
1201,,,5.0 ,,09 Mar 2018,,Five Stars
1202,,,4.0 ,,08 Mar 2018,,Four Stars
1203,,,5.0 ,,08 Mar 2018,,Five Stars
1204,,,5.0 ,,08 Mar 2018,,Cork screw on right
1205,,,5.0 ,,07 Mar 2018,,So easy
1206,,,4.0 ,,07 Mar 2018,,Good deal
1207,,,5.0 ,,07 Mar 2018,,they love
1208,,,2.0 ,,07 Mar 2018,,Two Stars
1209,,,1.0 ,,06 Mar 2018,,You Will Destroy Your Good Wine Too
1210,,,5.0 ,,06 Mar 2018,,Five Stars
1211,,,5.0 ,,06 Mar 2018,,Good customer service
1212,,,5.0 ,,06 Mar 2018,,Works wonderfully
1213,,,5.0 ,,06 Mar 2018,,"The instructions were not clear, at least to me ..."
1214,,,5.0 ,,06 Mar 2018,,Perfect size and easy to use!
1215,,,5.0 ,,06 Mar 2018,,Works great
1216,,,1.0 ,,06 Mar 2018,,One Star
1217,,,5.0 ,,05 Mar 2018,,Five Stars
1218,,,5.0 ,,05 Mar 2018,,Five Stars
1219,,,5.0 ,,05 Mar 2018,,It works great.
1220,,,5.0 ,,05 Mar 2018,,Five Stars
1221,,,5.0 ,,05 Mar 2018,,Works great.
1222,,,2.0 ,,05 Mar 2018,,Two Stars
1223,,,5.0 ,,04 Mar 2018,,Five Stars
1224,,,1.0 ,,04 Mar 2018,,Item doesn’t work. Have had many Oster items. ...
1225,,,4.0 ,,04 Mar 2018,,"Works great, slight learning curve"
1226,,,5.0 ,,04 Mar 2018,,just easy wine drinking
1227,,,5.0 ,,04 Mar 2018,,Great product
1228,,,5.0 ,,03 Mar 2018,,Five Stars
1229,,,5.0 ,,03 Mar 2018,,Five Stars
1230,,,1.0 ,,02 Mar 2018,,Would not power up
1231,,,2.0 ,,02 Mar 2018,,There are better ones
1232,,,5.0 ,,02 Mar 2018,,Five Stars
1233,,,5.0 ,,02 Mar 2018,,Convenient!
1234,,,5.0 ,,02 Mar 2018,,Five Stars
1235,,,5.0 ,,02 Mar 2018,,Five Stars
1236,,,5.0 ,,02 Mar 2018,,Five Stars
1237,,,3.0 ,,01 Mar 2018,,It came scratched and scuffed up. I didnt use ...
1238,,,5.0 ,,01 Mar 2018,,Great for Wine Time
1239,,,1.0 ,,01 Mar 2018,,One Star
1240,,,5.0 ,,01 Mar 2018,,you can not replace batteries. they last about 5 years. this is my second opener.
1241,,,5.0 ,,01 Mar 2018,,Five Stars
1242,,,5.0 ,,23 Apr 2018,,Five Stars
1243,,,5.0 ,,23 Apr 2018,,Five Stars
1244,,,5.0 ,,22 Apr 2018,,Five Stars
1245,,,5.0 ,,21 Apr 2018,,"Great bar, great price"
1246,,,4.0 ,,21 Apr 2018,,Good stuff.
1247,,,5.0 ,,21 Apr 2018,,Five Stars
1248,,,5.0 ,,20 Apr 2018,,Good over the door frame bar .
1249,,,1.0 ,,19 Apr 2018,,If you don't pay close enough attention ( just as ...
1250,,,1.0 ,,19 Apr 2018,,Peasant Version
1251,,,5.0 ,,19 Apr 2018,,Easy and convenient
1252,,,5.0 ,,19 Apr 2018,,Five Stars
1253,,,5.0 ,,18 Apr 2018,,I haven’t died
1254,,,5.0 ,,17 Apr 2018,,Works!
1255,,,4.0 ,,17 Apr 2018,,Works well but it’s a two piece bar and I’m ...
1256,,,5.0 ,,17 Apr 2018,,Great Product. Handles multiple concerns I had!!!
1257,,,1.0 ,,16 Apr 2018,,I purchased this to use for pull ups and chin ...
1258,,,1.0 ,,16 Apr 2018,,Super dangerous!
1259,,,4.0 ,,16 Apr 2018,,Four Stars
1260,,,3.0 ,,16 Apr 2018,,Easy to put together
1261,,,4.0 ,,16 Apr 2018,,Using for indoor swing
1262,,,1.0 ,,15 Apr 2018,,Product came with screws that were not long enough for ...
1263,,,5.0 ,,14 Apr 2018,,Five Stars
1264,,,5.0 ,,14 Apr 2018,,Five Stars
1265,,,5.0 ,,14 Apr 2018,,Five Stars
1266,,,5.0 ,,14 Apr 2018,,Five Stars
1267,,,5.0 ,,14 Apr 2018,,Excellent
1268,,,4.0 ,,12 Apr 2018,,Doesn't fit all doors. I didn't expect that I ...
1269,,,5.0 ,,12 Apr 2018,,easy to fix
1270,,,5.0 ,,11 Apr 2018,,Five Stars
1271,,,5.0 ,,11 Apr 2018,,Five Stars
1272,,,5.0 ,,11 Apr 2018,,Five Stars
1273,,,5.0 ,,11 Apr 2018,,Five Stars
1274,,,5.0 ,,10 Apr 2018,,Five Stars
1275,,,1.0 ,,10 Apr 2018,,Broken bolts and nobody answers phone
1276,,,5.0 ,,10 Apr 2018,,Strong and easy to setup
1277,,,1.0 ,,09 Apr 2018,,One Star
1278,,,5.0 ,,08 Apr 2018,,Works great and I use it almost every day
1279,,,5.0 ,,08 Apr 2018,,Five Stars
1280,,,5.0 ,,08 Apr 2018,,Five Stars
1281,,,5.0 ,,06 Apr 2018,,Five Stars
1282,,,5.0 ,,06 Apr 2018,,Five Stars
1283,,,1.0 ,,05 Apr 2018,,Missing parts
1284,,,5.0 ,,05 Apr 2018,,Chin Up
1285,,,5.0 ,,05 Apr 2018,,Five Stars
1286,,,5.0 ,,04 Apr 2018,,It's easy to assemble and didn't damage the door frame
1287,,,5.0 ,,04 Apr 2018,,Five Stars
1288,,,4.0 ,,04 Apr 2018,,It works.
1289,,,5.0 ,,03 Apr 2018,,Five Stars
1290,,,4.0 ,,03 Apr 2018,,Four Stars
1291,,,1.0 ,,02 Apr 2018,,... use and now I have a broken product not good at all
1292,,,1.0 ,,02 Apr 2018,,I tried taking out one of the screws because i ...
1293,,,5.0 ,,02 Apr 2018,,Five Stars
1294,,,1.0 ,,01 Apr 2018,,Broken after only 3 months use
1295,,,5.0 ,,01 Apr 2018,,Five Stars
1296,,,5.0 ,,31 Mar 2018,,Five Stars
1297,,,5.0 ,,31 Mar 2018,,Simple and awesome!
1298,,,5.0 ,,31 Mar 2018,,Hard to use wide grip
1299,,,5.0 ,,30 Mar 2018,,Five Stars
1300,,,5.0 ,,30 Mar 2018,,sturdy
1301,,,5.0 ,,29 Mar 2018,,Five Stars
1302,,,5.0 ,,29 Mar 2018,,I love this! Fits in my doorway and seems very ...
1303,,,5.0 ,,29 Mar 2018,,Very sturdy.. Been using it for about 2 weeks ...
1304,,,4.0 ,,27 Mar 2018,,Four Stars
1305,,,5.0 ,,27 Mar 2018,,Convenient and Effective Exercise Bar
1306,,,3.0 ,,26 Mar 2018,,Three Stars
1307,,,5.0 ,,26 Mar 2018,,Good reminder to do a pull up each time you ...
1308,,,5.0 ,,26 Mar 2018,,I was not expecting something so sturdy for $15
1309,,,4.0 ,,25 Mar 2018,,The bolts need to be better labeled so you know which to use where
1310,,,5.0 ,,25 Mar 2018,,"Great, inexpensive workout tool."
1311,,,1.0 ,,25 Mar 2018,,Couldn't recommend this less
1312,,,5.0 ,,25 Mar 2018,,"It doesn't replace a gym, but is great for core workouts."
1313,,,5.0 ,,24 Mar 2018,,Five Stars
1314,,,5.0 ,,23 Mar 2018,,Five Stars
1315,,,5.0 ,,23 Mar 2018,,My doors are 3” wider
1316,,,4.0 ,,22 Mar 2018,,Four Stars
1317,,,4.0 ,,22 Mar 2018,,It's very sturdy and easily supports my 160lbs
1318,,,4.0 ,,21 Mar 2018,,Four Stars
1319,,,5.0 ,,21 Mar 2018,,Five Stars
1320,,,3.0 ,,20 Mar 2018,,the product worked great for a few month
1321,,,5.0 ,,20 Mar 2018,,Easy to put together
1322,,,5.0 ,,20 Mar 2018,,Five Stars
1323,,,1.0 ,,20 Mar 2018,,One Star
1324,,,5.0 ,,19 Mar 2018,,"Me very strong now, me love this, large biceps. Much lactic acid flow mmmmmm"
1325,,,5.0 ,,19 Mar 2018,,Five Stars
1326,,,5.0 ,,19 Mar 2018,,He said it's very easy to assemble
1327,,,5.0 ,,18 Mar 2018,,Easy to put together and really easy to hang in doorway without damage
1328,,,5.0 ,,18 Mar 2018,,I love it!
1329,,,1.0 ,,18 Mar 2018,,Not easy to assemble.
1330,,,5.0 ,,18 Mar 2018,,Five Stars
1331,,,5.0 ,,17 Mar 2018,,Love hanging it on in my door frame
1332,,,5.0 ,,16 Mar 2018,,"Years later,"
1333,,,5.0 ,,16 Mar 2018,,Five Stars
1334,,,5.0 ,,14 Mar 2018,,Five Stars
1335,,,5.0 ,,14 Mar 2018,,Five Stars
1336,,,4.0 ,,13 Mar 2018,,Four Stars
1337,,,5.0 ,,12 Mar 2018,,best bang for your buck
1338,,,5.0 ,,12 Mar 2018,,Not bad. I have a suggestion
1339,,,5.0 ,,12 Mar 2018,,Five Stars
1340,,,3.0 ,,12 Mar 2018,,so far so good but I haven't used it extensively
1341,,,2.0 ,,11 Mar 2018,,Two Stars
1342,,,1.0 ,,11 Mar 2018,,One Star
1343,,,5.0 ,,10 Mar 2018,,Five Stars
1344,,,5.0 ,,10 Mar 2018,,Great for couch potatoes!
1345,,,5.0 ,,10 Mar 2018,,Perfect
1346,,,5.0 ,,09 Mar 2018,,My daughter LOVES this thing!
1347,,,5.0 ,,09 Mar 2018,,Five Stars
1348,,,1.0 ,,09 Mar 2018,,Dangerous product do not use.
1349,,,1.0 ,,09 Mar 2018,,Shipping was fast. But The bar at the bottom ...
1350,,,4.0 ,,09 Mar 2018,,Four Stars
1351,,,5.0 ,,08 Mar 2018,,Five Stars
1352,,,5.0 ,,08 Mar 2018,,good product
1353,,,5.0 ,,07 Mar 2018,,Easy to assemble and use
1354,,,5.0 ,,07 Mar 2018,,Five Stars
1355,,,1.0 ,,07 Mar 2018,,Please handle more carefully
1356,,,5.0 ,,05 Mar 2018,,Five Stars
1357,,,5.0 ,,04 Mar 2018,,Five Stars
1358,,,4.0 ,,04 Mar 2018,,The Iron Gym is sturdy and put together well
1359,,,5.0 ,,03 Mar 2018,,Thing works
1360,,,1.0 ,,02 Mar 2018,,Waste of money
1361,,,5.0 ,,01 Mar 2018,,Five Stars
1362,,,5.0 ,,01 Mar 2018,,very sturdy. I weigh 160 and it does not even ...
1363,,,3.0 ,,01 Mar 2018,,Three Stars
1364,,,5.0 ,,01 Mar 2018,,and works great over a doorway
1365,,,5.0 ,,28 Feb 2018,,Five Stars
1366,,,5.0 ,,28 Feb 2018,,Awesome for arms and strength!!
1367,,,2.0 ,,28 Feb 2018,,Two Stars
1368,,,4.0 ,,28 Feb 2018,,Works well.
1369,,,3.0 ,,27 Feb 2018,,Otherwise happy with the product
1370,,,4.0 ,,27 Feb 2018,,Gets the Job done!
1371,,,5.0 ,,27 Feb 2018,,Five Stars
1372,,,5.0 ,,26 Feb 2018,,This has been great for my 3 teenage boys
1373,,,4.0 ,,26 Feb 2018,,Awesome
